JAX Backend: gpu
JAX Devices: [CudaDevice(id=0)]
Loaded config from: /home/kraghavan/projects/ContLearn/runs__/configs/synthetic_graph_10task_condition4_awb_full.json
Problem type: classification
Dataset: synthetic_taskshift
Tasks: 10
AWB enabled: True
Output directory: /home/kraghavan/projects/ContLearn/runs__/experiments/synthetic_graph/results/synthetic_graph_10task_condition4_awb_full_run0
Model path: /home/kraghavan/projects/ContLearn/runs__/experiments/synthetic_graph/results/synthetic_graph_10task_condition4_awb_full_run0/synthetic_graph_10task_condition4_awb_full_run0
############################################################
# Run ID: 0
############################################################
Task-Shift Synthetic Graph Dataset:
====================================
Number of training graphs: 800
Number of test graphs: 200
Number of features: 10
Number of classes: 5
Task-shift enabled: True
  Feature noise base: 0.1
  Edge dropout base: 0.05
  Feature shift base: 0.05
============================================================
Task 0
============================================================
Task 0 (training): All 5 classes with perturbation (noise_σ=0.00, edge_drop=0.00, shift=0.00), current=800, memory=800
Task 0 (testing): All 5 classes with perturbation (noise_σ=0.00, edge_drop=0.00, shift=0.00), current=200, memory=800
Task 0 (testing): All 5 classes with perturbation (noise_σ=0.00, edge_drop=0.00, shift=0.00), current=200, memory=800
Standard CL training (lr=0.001000, adaptive_lr_min=1.00e-06, loss_ratio=1.00)
  0%|          | 0/400 [00:00<?, ?it/s]
  0%|          | 1/400 [01:53<12:35:02, 113.54s/it]
  0%|          | 1/400 [01:56<12:35:02, 113.54s/it, CE=1.986383e+00 H=1.986229e+00 dV_dx=0.000000e+00 dV_dθ=-1.544919e-04 ||∇||=2.157192e+01 | Tr=0.2248]
100%|██████████| 2/2 [00:48<00:00, 23.89s/it, CE=6.853154e+00 H=6.852840e+00 dV_dx=1.288530e-05 dV_dθ=-3.291824e-04 ||∇||=7.494299e+01 | Tr=0.2056 Te/Cur=0.2305 Te/Exp=0.1914]
100%|██████████| 2/2 [00:48<00:00, 24.27s/it, CE=6.853154e+00 H=6.852840e+00 dV_dx=1.288530e-05 dV_dθ=-3.291824e-04 ||∇||=7.494299e+01 | Tr=0.2056 Te/Cur=0.2305 Te/Exp=0.1914]
  Search iteration 2/2

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:23<00:23, 23.06s/it]
 50%|█████     | 1/2 [00:44<00:23, 23.06s/it, CE=2.364519e+00 H=2.364390e+00 dV_dx=9.704894e-06 dV_dθ=-1.397070e-04 ||∇||=3.830426e+01 | Tr=0.2279 Te/Cur=0.1484 Te/Exp=0.2188]
100%|██████████| 2/2 [00:44<00:00, 22.38s/it, CE=2.364519e+00 H=2.364390e+00 dV_dx=9.704894e-06 dV_dθ=-1.397070e-04 ||∇||=3.830426e+01 | Tr=0.2279 Te/Cur=0.1484 Te/Exp=0.2188]
100%|██████████| 2/2 [00:44<00:00, 22.48s/it, CE=2.364519e+00 H=2.364390e+00 dV_dx=9.704894e-06 dV_dθ=-1.397070e-04 ||∇||=3.830426e+01 | Tr=0.2279 Te/Cur=0.1484 Te/Exp=0.2188]
I found my baseline 2.364519490821999

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:24<00:24, 24.95s/it]
 50%|█████     | 1/2 [00:49<00:24, 24.95s/it, CE=2.438849e+00 H=2.438643e+00 dV_dx=-2.307334e-05 dV_dθ=-1.770362e-04 ||∇||=4.612616e+01 | Tr=0.1640 Te/Cur=0.1992 Te/Exp=0.1992]
100%|██████████| 2/2 [00:49<00:00, 24.89s/it, CE=2.438849e+00 H=2.438643e+00 dV_dx=-2.307334e-05 dV_dθ=-1.770362e-04 ||∇||=4.612616e+01 | Tr=0.1640 Te/Cur=0.1992 Te/Exp=0.1992]
100%|██████████| 2/2 [00:49<00:00, 24.90s/it, CE=2.438849e+00 H=2.438643e+00 dV_dx=-2.307334e-05 dV_dθ=-1.770362e-04 ||∇||=4.612616e+01 | Tr=0.1640 Te/Cur=0.1992 Te/Exp=0.1992]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:19<00:19, 19.76s/it]
 50%|█████     | 1/2 [00:46<00:19, 19.76s/it, CE=2.541580e+00 H=2.541454e+00 dV_dx=1.674516e-06 dV_dθ=-1.283203e-04 ||∇||=3.530812e+01 | Tr=0.2416 Te/Cur=0.1328 Te/Exp=0.2031]
100%|██████████| 2/2 [00:46<00:00, 24.11s/it, CE=2.541580e+00 H=2.541454e+00 dV_dx=1.674516e-06 dV_dθ=-1.283203e-04 ||∇||=3.530812e+01 | Tr=0.2416 Te/Cur=0.1328 Te/Exp=0.2031]
100%|██████████| 2/2 [00:46<00:00, 23.46s/it, CE=2.541580e+00 H=2.541454e+00 dV_dx=1.674516e-06 dV_dθ=-1.283203e-04 ||∇||=3.530812e+01 | Tr=0.2416 Te/Cur=0.1328 Te/Exp=0.2031]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:19<00:19, 19.79s/it]
 50%|█████     | 1/2 [00:41<00:19, 19.79s/it, CE=1.782167e+00 H=1.782087e+00 dV_dx=4.487553e-07 dV_dθ=-7.994988e-05 ||∇||=2.773149e+01 | Tr=0.2007 Te/Cur=0.1367 Te/Exp=0.2188]
100%|██████████| 2/2 [00:41<00:00, 20.70s/it, CE=1.782167e+00 H=1.782087e+00 dV_dx=4.487553e-07 dV_dθ=-7.994988e-05 ||∇||=2.773149e+01 | Tr=0.2007 Te/Cur=0.1367 Te/Exp=0.2188]
100%|██████████| 2/2 [00:41<00:00, 20.56s/it, CE=1.782167e+00 H=1.782087e+00 dV_dx=4.487553e-07 dV_dθ=-7.994988e-05 ||∇||=2.773149e+01 | Tr=0.2007 Te/Cur=0.1367 Te/Exp=0.2188]
    Found better architecture: ([10, 94, 94], [94, 204, 92, 5]) with loss 1.782167

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:19<00:19, 19.93s/it]
 50%|█████     | 1/2 [00:44<00:19, 19.93s/it, CE=3.888826e+00 H=3.888631e+00 dV_dx=-2.974001e-06 dV_dθ=-1.939866e-04 ||∇||=5.356094e+01 | Tr=0.2059 Te/Cur=0.1914 Te/Exp=0.1953]
100%|██████████| 2/2 [00:44<00:00, 22.78s/it, CE=3.888826e+00 H=3.888631e+00 dV_dx=-2.974001e-06 dV_dθ=-1.939866e-04 ||∇||=5.356094e+01 | Tr=0.2059 Te/Cur=0.1914 Te/Exp=0.1953]
100%|██████████| 2/2 [00:44<00:00, 22.36s/it, CE=3.888826e+00 H=3.888631e+00 dV_dx=-2.974001e-06 dV_dθ=-1.939866e-04 ||∇||=5.356094e+01 | Tr=0.2059 Te/Cur=0.1914 Te/Exp=0.1953]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:20<00:20, 20.23s/it]
 50%|█████     | 1/2 [00:41<00:20, 20.23s/it, CE=2.116824e+00 H=2.116757e+00 dV_dx=-3.634715e-08 dV_dθ=-6.709857e-05 ||∇||=2.407578e+01 | Tr=0.1825 Te/Cur=0.2227 Te/Exp=0.1758]
100%|██████████| 2/2 [00:41<00:00, 20.87s/it, CE=2.116824e+00 H=2.116757e+00 dV_dx=-3.634715e-08 dV_dθ=-6.709857e-05 ||∇||=2.407578e+01 | Tr=0.1825 Te/Cur=0.2227 Te/Exp=0.1758]
100%|██████████| 2/2 [00:41<00:00, 20.78s/it, CE=2.116824e+00 H=2.116757e+00 dV_dx=-3.634715e-08 dV_dθ=-6.709857e-05 ||∇||=2.407578e+01 | Tr=0.1825 Te/Cur=0.2227 Te/Exp=0.1758]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:22<00:22, 22.84s/it]
 50%|█████     | 1/2 [00:47<00:22, 22.84s/it, CE=4.453064e+00 H=4.452798e+00 dV_dx=-3.333352e-06 dV_dθ=-2.635839e-04 ||∇||=7.487021e+01 | Tr=0.2537 Te/Cur=0.1445 Te/Exp=0.2227]
100%|██████████| 2/2 [00:47<00:00, 24.04s/it, CE=4.453064e+00 H=4.452798e+00 dV_dx=-3.333352e-06 dV_dθ=-2.635839e-04 ||∇||=7.487021e+01 | Tr=0.2537 Te/Cur=0.1445 Te/Exp=0.2227]
100%|██████████| 2/2 [00:47<00:00, 23.86s/it, CE=4.453064e+00 H=4.452798e+00 dV_dx=-3.333352e-06 dV_dθ=-2.635839e-04 ||∇||=7.487021e+01 | Tr=0.2537 Te/Cur=0.1445 Te/Exp=0.2227]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:21<00:21, 21.91s/it]
 50%|█████     | 1/2 [00:44<00:21, 21.91s/it, CE=1.602321e+00 H=1.602301e+00 dV_dx=-1.323435e-06 dV_dθ=-1.991026e-05 ||∇||=8.828860e+00 | Tr=0.2674 Te/Cur=0.1484 Te/Exp=0.1836]
100%|██████████| 2/2 [00:44<00:00, 22.02s/it, CE=1.602321e+00 H=1.602301e+00 dV_dx=-1.323435e-06 dV_dθ=-1.991026e-05 ||∇||=8.828860e+00 | Tr=0.2674 Te/Cur=0.1484 Te/Exp=0.1836]
100%|██████████| 2/2 [00:44<00:00, 22.00s/it, CE=1.602321e+00 H=1.602301e+00 dV_dx=-1.323435e-06 dV_dθ=-1.991026e-05 ||∇||=8.828860e+00 | Tr=0.2674 Te/Cur=0.1484 Te/Exp=0.1836]
    Found better architecture: ([10, 94, 94], [94, 244, 132, 5]) with loss 1.602321

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:20<00:20, 20.91s/it]
 50%|█████     | 1/2 [00:41<00:20, 20.91s/it, CE=3.851119e+00 H=3.850919e+00 dV_dx=3.578401e-06 dV_dθ=-2.047847e-04 ||∇||=6.470543e+01 | Tr=0.2151 Te/Cur=0.1641 Te/Exp=0.1914]
100%|██████████| 2/2 [00:41<00:00, 20.76s/it, CE=3.851119e+00 H=3.850919e+00 dV_dx=3.578401e-06 dV_dθ=-2.047847e-04 ||∇||=6.470543e+01 | Tr=0.2151 Te/Cur=0.1641 Te/Exp=0.1914]
100%|██████████| 2/2 [00:41<00:00, 20.78s/it, CE=3.851119e+00 H=3.850919e+00 dV_dx=3.578401e-06 dV_dθ=-2.047847e-04 ||∇||=6.470543e+01 | Tr=0.2151 Te/Cur=0.1641 Te/Exp=0.1914]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:21<00:21, 21.11s/it]
 50%|█████     | 1/2 [00:43<00:21, 21.11s/it, CE=2.765195e+00 H=2.764963e+00 dV_dx=-2.765574e-06 dV_dθ=-2.264999e-04 ||∇||=5.647165e+01 | Tr=0.1948 Te/Cur=0.1523 Te/Exp=0.1953]
100%|██████████| 2/2 [00:43<00:00, 22.03s/it, CE=2.765195e+00 H=2.764963e+00 dV_dx=-2.765574e-06 dV_dθ=-2.264999e-04 ||∇||=5.647165e+01 | Tr=0.1948 Te/Cur=0.1523 Te/Exp=0.1953]
100%|██████████| 2/2 [00:43<00:00, 21.89s/it, CE=2.765195e+00 H=2.764963e+00 dV_dx=-2.765574e-06 dV_dθ=-2.264999e-04 ||∇||=5.647165e+01 | Tr=0.1948 Te/Cur=0.1523 Te/Exp=0.1953]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:24<00:24, 24.09s/it]
 50%|█████     | 1/2 [00:48<00:24, 24.09s/it, CE=2.956243e+00 H=2.956073e+00 dV_dx=-1.255691e-07 dV_dθ=-1.727456e-04 ||∇||=4.395791e+01 | Tr=0.1919 Te/Cur=0.1875 Te/Exp=0.1953]
100%|██████████| 2/2 [00:48<00:00, 24.18s/it, CE=2.956243e+00 H=2.956073e+00 dV_dx=-1.255691e-07 dV_dθ=-1.727456e-04 ||∇||=4.395791e+01 | Tr=0.1919 Te/Cur=0.1875 Te/Exp=0.1953]
100%|██████████| 2/2 [00:48<00:00, 24.17s/it, CE=2.956243e+00 H=2.956073e+00 dV_dx=-1.255691e-07 dV_dθ=-1.727456e-04 ||∇||=4.395791e+01 | Tr=0.1919 Te/Cur=0.1875 Te/Exp=0.1953]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:19<00:19, 19.41s/it]
 50%|█████     | 1/2 [00:40<00:19, 19.41s/it, CE=2.417757e+00 H=2.417593e+00 dV_dx=-1.422384e-06 dV_dθ=-1.635189e-04 ||∇||=4.414990e+01 | Tr=0.2021 Te/Cur=0.1680 Te/Exp=0.1875]
100%|██████████| 2/2 [00:40<00:00, 20.56s/it, CE=2.417757e+00 H=2.417593e+00 dV_dx=-1.422384e-06 dV_dθ=-1.635189e-04 ||∇||=4.414990e+01 | Tr=0.2021 Te/Cur=0.1680 Te/Exp=0.1875]
100%|██████████| 2/2 [00:40<00:00, 20.39s/it, CE=2.417757e+00 H=2.417593e+00 dV_dx=-1.422384e-06 dV_dθ=-1.635189e-04 ||∇||=4.414990e+01 | Tr=0.2021 Te/Cur=0.1680 Te/Exp=0.1875]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:23<00:23, 23.11s/it]
 50%|█████     | 1/2 [00:45<00:23, 23.11s/it, CE=2.681851e+00 H=2.681693e+00 dV_dx=-3.424267e-06 dV_dθ=-1.558563e-04 ||∇||=4.143687e+01 | Tr=0.1430 Te/Cur=0.2148 Te/Exp=0.1953]
100%|██████████| 2/2 [00:45<00:00, 22.46s/it, CE=2.681851e+00 H=2.681693e+00 dV_dx=-3.424267e-06 dV_dθ=-1.558563e-04 ||∇||=4.143687e+01 | Tr=0.1430 Te/Cur=0.2148 Te/Exp=0.1953]
100%|██████████| 2/2 [00:45<00:00, 22.56s/it, CE=2.681851e+00 H=2.681693e+00 dV_dx=-3.424267e-06 dV_dθ=-1.558563e-04 ||∇||=4.143687e+01 | Tr=0.1430 Te/Cur=0.2148 Te/Exp=0.1953]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:20<00:20, 20.44s/it]
 50%|█████     | 1/2 [00:41<00:20, 20.44s/it, CE=1.796496e+00 H=1.796420e+00 dV_dx=5.430020e-06 dV_dθ=-8.159570e-05 ||∇||=2.808901e+01 | Tr=0.1931 Te/Cur=0.1797 Te/Exp=0.2031]
100%|██████████| 2/2 [00:41<00:00, 20.92s/it, CE=1.796496e+00 H=1.796420e+00 dV_dx=5.430020e-06 dV_dθ=-8.159570e-05 ||∇||=2.808901e+01 | Tr=0.1931 Te/Cur=0.1797 Te/Exp=0.2031]
100%|██████████| 2/2 [00:41<00:00, 20.85s/it, CE=1.796496e+00 H=1.796420e+00 dV_dx=5.430020e-06 dV_dθ=-8.159570e-05 ||∇||=2.808901e+01 | Tr=0.1931 Te/Cur=0.1797 Te/Exp=0.2031]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:19<00:19, 19.23s/it]
 50%|█████     | 1/2 [00:41<00:19, 19.23s/it, CE=2.089202e+00 H=2.089067e+00 dV_dx=-1.103366e-06 dV_dθ=-1.326241e-04 ||∇||=3.799710e+01 | Tr=0.2307 Te/Cur=0.1445 Te/Exp=0.2227]
100%|██████████| 2/2 [00:41<00:00, 20.73s/it, CE=2.089202e+00 H=2.089067e+00 dV_dx=-1.103366e-06 dV_dθ=-1.326241e-04 ||∇||=3.799710e+01 | Tr=0.2307 Te/Cur=0.1445 Te/Exp=0.2227]
100%|██████████| 2/2 [00:41<00:00, 20.51s/it, CE=2.089202e+00 H=2.089067e+00 dV_dx=-1.103366e-06 dV_dθ=-1.326241e-04 ||∇||=3.799710e+01 | Tr=0.2307 Te/Cur=0.1445 Te/Exp=0.2227]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:23<00:23, 23.13s/it]
 50%|█████     | 1/2 [00:45<00:23, 23.13s/it, CE=1.800277e+00 H=1.800208e+00 dV_dx=5.370711e-07 dV_dθ=-6.923556e-05 ||∇||=2.429592e+01 | Tr=0.1791 Te/Cur=0.2266 Te/Exp=0.1797]
100%|██████████| 2/2 [00:45<00:00, 22.54s/it, CE=1.800277e+00 H=1.800208e+00 dV_dx=5.370711e-07 dV_dθ=-6.923556e-05 ||∇||=2.429592e+01 | Tr=0.1791 Te/Cur=0.2266 Te/Exp=0.1797]
100%|██████████| 2/2 [00:45<00:00, 22.62s/it, CE=1.800277e+00 H=1.800208e+00 dV_dx=5.370711e-07 dV_dθ=-6.923556e-05 ||∇||=2.429592e+01 | Tr=0.1791 Te/Cur=0.2266 Te/Exp=0.1797]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:20<00:20, 20.35s/it]
 50%|█████     | 1/2 [00:41<00:20, 20.35s/it, CE=2.353092e+00 H=2.352964e+00 dV_dx=2.009982e-06 dV_dθ=-1.308516e-04 ||∇||=3.905843e+01 | Tr=0.2270 Te/Cur=0.1602 Te/Exp=0.1953]
100%|██████████| 2/2 [00:41<00:00, 20.71s/it, CE=2.353092e+00 H=2.352964e+00 dV_dx=2.009982e-06 dV_dθ=-1.308516e-04 ||∇||=3.905843e+01 | Tr=0.2270 Te/Cur=0.1602 Te/Exp=0.1953]
100%|██████████| 2/2 [00:41<00:00, 20.66s/it, CE=2.353092e+00 H=2.352964e+00 dV_dx=2.009982e-06 dV_dθ=-1.308516e-04 ||∇||=3.905843e+01 | Tr=0.2270 Te/Cur=0.1602 Te/Exp=0.1953]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:21<00:21, 21.80s/it]
 50%|█████     | 1/2 [00:43<00:21, 21.80s/it, CE=2.971279e+00 H=2.971134e+00 dV_dx=1.065763e-06 dV_dθ=-1.480854e-04 ||∇||=4.382037e+01 | Tr=0.2291 Te/Cur=0.1289 Te/Exp=0.2109]
100%|██████████| 2/2 [00:43<00:00, 21.73s/it, CE=2.971279e+00 H=2.971134e+00 dV_dx=1.065763e-06 dV_dθ=-1.480854e-04 ||∇||=4.382037e+01 | Tr=0.2291 Te/Cur=0.1289 Te/Exp=0.2109]
100%|██████████| 2/2 [00:43<00:00, 21.74s/it, CE=2.971279e+00 H=2.971134e+00 dV_dx=1.065763e-06 dV_dθ=-1.480854e-04 ||∇||=4.382037e+01 | Tr=0.2291 Te/Cur=0.1289 Te/Exp=0.2109]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:22<00:22, 22.68s/it]
 50%|█████     | 1/2 [00:48<00:22, 22.68s/it, CE=3.109880e+00 H=3.109709e+00 dV_dx=-8.306752e-06 dV_dθ=-1.564326e-04 ||∇||=4.245913e+01 | Tr=0.2177 Te/Cur=0.1562 Te/Exp=0.2227]
100%|██████████| 2/2 [00:48<00:00, 24.43s/it, CE=3.109880e+00 H=3.109709e+00 dV_dx=-8.306752e-06 dV_dθ=-1.564326e-04 ||∇||=4.245913e+01 | Tr=0.2177 Te/Cur=0.1562 Te/Exp=0.2227]
100%|██████████| 2/2 [00:48<00:00, 24.17s/it, CE=3.109880e+00 H=3.109709e+00 dV_dx=-8.306752e-06 dV_dθ=-1.564326e-04 ||∇||=4.245913e+01 | Tr=0.2177 Te/Cur=0.1562 Te/Exp=0.2227]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:22<00:22, 22.07s/it]
 50%|█████     | 1/2 [00:48<00:22, 22.07s/it, CE=2.793097e+00 H=2.792959e+00 dV_dx=-1.973222e-06 dV_dθ=-1.392706e-04 ||∇||=3.882630e+01 | Tr=0.2080 Te/Cur=0.1602 Te/Exp=0.1914]
100%|██████████| 2/2 [00:48<00:00, 24.91s/it, CE=2.793097e+00 H=2.792959e+00 dV_dx=-1.973222e-06 dV_dθ=-1.392706e-04 ||∇||=3.882630e+01 | Tr=0.2080 Te/Cur=0.1602 Te/Exp=0.1914]
100%|██████████| 2/2 [00:48<00:00, 24.48s/it, CE=2.793097e+00 H=2.792959e+00 dV_dx=-1.973222e-06 dV_dθ=-1.392706e-04 ||∇||=3.882630e+01 | Tr=0.2080 Te/Cur=0.1602 Te/Exp=0.1914]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:18<00:18, 18.56s/it]
 50%|█████     | 1/2 [00:40<00:18, 18.56s/it, CE=2.182553e+00 H=2.182454e+00 dV_dx=-2.583451e-06 dV_dθ=-9.919029e-05 ||∇||=3.086382e+01 | Tr=0.1732 Te/Cur=0.2305 Te/Exp=0.1914]
100%|██████████| 2/2 [00:40<00:00, 20.55s/it, CE=2.182553e+00 H=2.182454e+00 dV_dx=-2.583451e-06 dV_dθ=-9.919029e-05 ||∇||=3.086382e+01 | Tr=0.1732 Te/Cur=0.2305 Te/Exp=0.1914]
100%|██████████| 2/2 [00:40<00:00, 20.25s/it, CE=2.182553e+00 H=2.182454e+00 dV_dx=-2.583451e-06 dV_dθ=-9.919029e-05 ||∇||=3.086382e+01 | Tr=0.1732 Te/Cur=0.2305 Te/Exp=0.1914]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:20<00:20, 20.07s/it]
 50%|█████     | 1/2 [00:45<00:20, 20.07s/it, CE=3.466364e+00 H=3.466190e+00 dV_dx=-1.102585e-06 dV_dθ=-1.753758e-04 ||∇||=4.865108e+01 | Tr=0.1756 Te/Cur=0.2422 Te/Exp=0.2148]
100%|██████████| 2/2 [00:45<00:00, 23.11s/it, CE=3.466364e+00 H=3.466190e+00 dV_dx=-1.102585e-06 dV_dθ=-1.753758e-04 ||∇||=4.865108e+01 | Tr=0.1756 Te/Cur=0.2422 Te/Exp=0.2148]
100%|██████████| 2/2 [00:45<00:00, 22.65s/it, CE=3.466364e+00 H=3.466190e+00 dV_dx=-1.102585e-06 dV_dθ=-1.753758e-04 ||∇||=4.865108e+01 | Tr=0.1756 Te/Cur=0.2422 Te/Exp=0.2148]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:22<00:22, 22.70s/it]
 50%|█████     | 1/2 [00:47<00:22, 22.70s/it, CE=1.783930e+00 H=1.783855e+00 dV_dx=-1.028921e-06 dV_dθ=-7.402523e-05 ||∇||=2.391664e+01 | Tr=0.2189 Te/Cur=0.1484 Te/Exp=0.1602]
100%|██████████| 2/2 [00:47<00:00, 23.65s/it, CE=1.783930e+00 H=1.783855e+00 dV_dx=-1.028921e-06 dV_dθ=-7.402523e-05 ||∇||=2.391664e+01 | Tr=0.2189 Te/Cur=0.1484 Te/Exp=0.1602]
100%|██████████| 2/2 [00:47<00:00, 23.51s/it, CE=1.783930e+00 H=1.783855e+00 dV_dx=-1.028921e-06 dV_dθ=-7.402523e-05 ||∇||=2.391664e+01 | Tr=0.2189 Te/Cur=0.1484 Te/Exp=0.1602]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:19<00:19, 19.19s/it]
 50%|█████     | 1/2 [00:41<00:19, 19.19s/it, CE=3.867427e+00 H=3.867199e+00 dV_dx=-5.832178e-06 dV_dθ=-2.277870e-04 ||∇||=6.529420e+01 | Tr=0.2037 Te/Cur=0.1445 Te/Exp=0.2422]
100%|██████████| 2/2 [00:41<00:00, 20.83s/it, CE=3.867427e+00 H=3.867199e+00 dV_dx=-5.832178e-06 dV_dθ=-2.277870e-04 ||∇||=6.529420e+01 | Tr=0.2037 Te/Cur=0.1445 Te/Exp=0.2422]
100%|██████████| 2/2 [00:41<00:00, 20.58s/it, CE=3.867427e+00 H=3.867199e+00 dV_dx=-5.832178e-06 dV_dθ=-2.277870e-04 ||∇||=6.529420e+01 | Tr=0.2037 Te/Cur=0.1445 Te/Exp=0.2422]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:19<00:19, 19.87s/it]
 50%|█████     | 1/2 [00:44<00:19, 19.87s/it, CE=4.466195e+00 H=4.465996e+00 dV_dx=-1.734340e-06 dV_dθ=-1.994527e-04 ||∇||=5.714479e+01 | Tr=0.2184 Te/Cur=0.1602 Te/Exp=0.1875]
100%|██████████| 2/2 [00:44<00:00, 22.41s/it, CE=4.466195e+00 H=4.465996e+00 dV_dx=-1.734340e-06 dV_dθ=-1.994527e-04 ||∇||=5.714479e+01 | Tr=0.2184 Te/Cur=0.1602 Te/Exp=0.1875]
100%|██████████| 2/2 [00:44<00:00, 22.03s/it, CE=4.466195e+00 H=4.465996e+00 dV_dx=-1.734340e-06 dV_dθ=-1.994527e-04 ||∇||=5.714479e+01 | Tr=0.2184 Te/Cur=0.1602 Te/Exp=0.1875]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:18<00:18, 18.86s/it]
 50%|█████     | 1/2 [00:40<00:18, 18.86s/it, CE=1.924592e+00 H=1.924525e+00 dV_dx=-4.680824e-06 dV_dθ=-6.494838e-05 ||∇||=2.332446e+01 | Tr=0.2236 Te/Cur=0.1328 Te/Exp=0.2227]
100%|██████████| 2/2 [00:40<00:00, 20.58s/it, CE=1.924592e+00 H=1.924525e+00 dV_dx=-4.680824e-06 dV_dθ=-6.494838e-05 ||∇||=2.332446e+01 | Tr=0.2236 Te/Cur=0.1328 Te/Exp=0.2227]
100%|██████████| 2/2 [00:40<00:00, 20.32s/it, CE=1.924592e+00 H=1.924525e+00 dV_dx=-4.680824e-06 dV_dθ=-6.494838e-05 ||∇||=2.332446e+01 | Tr=0.2236 Te/Cur=0.1328 Te/Exp=0.2227]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:18<00:18, 18.78s/it]
 50%|█████     | 1/2 [00:40<00:18, 18.78s/it, CE=1.739941e+00 H=1.739903e+00 dV_dx=2.400350e-06 dV_dθ=-4.151041e-05 ||∇||=1.970677e+01 | Tr=0.2144 Te/Cur=0.1719 Te/Exp=0.1836]
100%|██████████| 2/2 [00:40<00:00, 20.80s/it, CE=1.739941e+00 H=1.739903e+00 dV_dx=2.400350e-06 dV_dθ=-4.151041e-05 ||∇||=1.970677e+01 | Tr=0.2144 Te/Cur=0.1719 Te/Exp=0.1836]
100%|██████████| 2/2 [00:40<00:00, 20.50s/it, CE=1.739941e+00 H=1.739903e+00 dV_dx=2.400350e-06 dV_dθ=-4.151041e-05 ||∇||=1.970677e+01 | Tr=0.2144 Te/Cur=0.1719 Te/Exp=0.1836]
  Grid search complete.
  Best architecture: ([10, 94, 94], [94, 244, 132, 5]) with loss 1.602321
  Total candidates evaluated: 54
  Original: ([10, 64, 64], [64, 64, 32, 5])
  Optimal: ([10, 94, 94], [94, 244, 132, 5])

[STEP 3b] Train A/B matrices (150 epochs) - Recorded separately
DEBUG prepABs_GCN:
  actual_gcn_sizes: [10, 64, 64] (len=3)
  opt_gcn_sizes: [10, 94, 94] (len=3)
  len(model.gcn_layers): 2
New feed AND gcn!!!------------------

  0%|          | 0/150 [00:00<?, ?it/s]
  1%|          | 1/150 [01:48<4:29:02, 108.34s/it]
  1%|          | 1/150 [01:51<4:29:02, 108.34s/it, CE=8.161524e+01 H=8.159704e+01 dV_dx=1.065998e-06 dV_dθ=-1.820136e-02 ||∇||=3.336482e+03 | Tr=0.1861]
  1%|▏         | 2/150 [01:51<1:54:20, 46.36s/it, CE=8.161524e+01 H=8.159704e+01 dV_dx=1.065998e-06 dV_dθ=-1.820136e-02 ||∇||=3.336482e+03 | Tr=0.1861] 
  1%|▏         | 2/150 [01:55<1:54:20, 46.36s/it, CE=2.134652e+01 H=2.133436e+01 dV_dx=8.074600e-06 dV_dθ=-1.217241e-02 ||∇||=2.225559e+03 | Tr=0.2185]
  2%|▏         | 3/150 [01:55<1:05:51, 26.88s/it, CE=2.134652e+01 H=2.133436e+01 dV_dx=8.074600e-06 dV_dθ=-1.217241e-02 ||∇||=2.225559e+03 | Tr=0.2185]
